model,fold_index,group,test_rows,mae_eV,mse_eV2,rmse_eV,r2,mae_nm,mse_nm2,rmse_nm
xgboost_original_params,185,LaSiNO2,1,0.23764297485351582,0.056474183497228755,0.23764297485351582,,26.268932663623502,690.0568232859857,26.268932663623502
train_mean_baseline,185,LaSiNO2,1,0.14695786516853904,0.0215966141348945,0.14695786516853904,,14.51731263625652,210.75236617881322,14.51731263625652
train_median_baseline,185,LaSiNO2,1,0.17849999999999966,0.03186224999999988,0.17849999999999966,,17.480776277724885,305.5775392718691,17.480776277724885
xgboost_original_params,186,Li2CaGeO4,1,0.2742856369018556,0.07523261061065656,0.2742856369018556,,27.821748116706203,774.0496682694452,27.821748116706203
train_mean_baseline,186,Li2CaGeO4,1,0.01950842696629218,0.0003805787226991559,0.01950842696629218,,1.8394044790532575,3.383408837561186,1.8394044790532575
train_median_baseline,186,Li2CaGeO4,1,0.012499999999999734,0.00015624999999999334,0.012499999999999734,,1.1682562347984344,1.3648226301454147,1.1682562347984344
xgboost_original_params,187,Li2CaSiO4,1,0.08138209152221698,0.006623044820530501,0.08138209152221698,,7.862000513232999,61.811052070075945,7.862000513232999
train_mean_baseline,187,Li2CaSiO4,1,0.07475561797752839,0.005588402419202165,0.07475561797752839,,7.235064946925377,52.34616478622831,7.235064946925377
train_median_baseline,187,Li2CaSiO4,1,0.10650000000000004,0.011342250000000009,0.10650000000000004,,10.217697003409512,104.40133205348373,10.217697003409512
xgboost_original_params,188,Li3La2(BO3)3,1,0.02344758987426765,0.0005497894709118588,0.02344758987426765,,2.144698907420832,4.59973340349211,2.144698907420832
train_mean_baseline,188,Li3La2(BO3)3,1,0.0536039325842701,0.0028733815884989734,0.0536039325842701,,5.007499554860942,25.075051791932534,5.007499554860942
train_median_baseline,188,Li3La2(BO3)3,1,0.02300000000000013,0.000529000000000006,0.02300000000000013,,2.130552930294698,4.539255788787324,2.130552930294698
xgboost_original_params,189,Li6Gd(BO3)3,1,0.0537530364990233,0.002889388932865331,0.0537530364990233,,5.237914153933843,27.43574468398049,5.237914153933843
train_mean_baseline,189,Li6Gd(BO3)3,1,0.022609550561797587,0.0005111917766064815,0.022609550561797587,,2.1566444466404278,4.651115269224997,2.1566444466404278
train_median_baseline,189,Li6Gd(BO3)3,1,0.05449999999999999,0.0029702499999999994,0.05449999999999999,,5.153121691711419,26.55466316958676,5.153121691711419
xgboost_original_params,190,Li6Y(BO3)3,1,0.043705518722534364,0.0019101723668058018,0.043705518722534364,,4.273059371279658,18.259036390480905,4.273059371279658
train_mean_baseline,190,Li6Y(BO3)3,1,0.03364044943820188,0.0011316798384042172,0.03364044943820188,,3.218666393702563,10.35981335395026,3.218666393702563
train_median_baseline,190,Li6Y(BO3)3,1,0.06549999999999967,0.004290249999999956,0.06549999999999967,,6.212214755615605,38.59161216988825,6.212214755615605
xgboost_original_params,191,LiCaAlF6,1,0.36918025970458945,0.13629406415554812,0.36918025970458945,,23.95194684587443,573.6957577075941,23.95194684587443
train_mean_baseline,191,LiCaAlF6,1,0.9461039325842693,0.8951126512514196,0.9461039325842693,,71.18109525312718,5066.748321434765,71.18109525312718
train_median_baseline,191,LiCaAlF6,1,0.9129999999999998,0.8335689999999997,0.9129999999999998,,68.06698139843371,4633.11395669472,68.06698139843371
xgboost_original_params,192,LiCaBO3,2,0.02144884395599367,0.00048664762065274696,0.022060091129747106,-0.5032607134051672,2.2177694959474366,5.212273350175938,2.2830403741887566
train_mean_baseline,192,LiCaBO3,2,0.15541690140845055,0.024478413243404037,0.15645578686454534,-68.36461363835426,15.396149510560633,240.5087313786521,15.508343927662041
train_median_baseline,192,LiCaBO3,2,0.18799999999999994,0.03566799999999998,0.1888597363124284,-98.23615771147404,18.45576798283298,344.0826834632786,18.549465853853544
xgboost_original_params,193,LiCaPO4,1,0.17453411674499497,0.030462157907955534,0.17453411674499497,,14.428046228745359,208.16851797881316,14.428046228745359
train_mean_baseline,193,LiCaPO4,1,0.3454213483146069,0.119315907871481,0.3454213483146069,,29.90424477190345,894.2638553779149,29.90424477190345
train_median_baseline,193,LiCaPO4,1,0.31400000000000006,0.09859600000000003,0.31400000000000006,,26.949788544976514,726.2911026189473,26.949788544976514
xgboost_original_params,194,LiGd(PO3)4,1,0.042091026306152024,0.0017716544955051817,0.042091026306152024,,2.881086597573244,8.300659982716171,2.881086597573244
train_mean_baseline,194,LiGd(PO3)4,1,0.6201910112359559,0.3846368904178776,0.6201910112359559,,50.22882500094886,2522.934860975945,50.22882500094886
train_median_baseline,194,LiGd(PO3)4,1,0.5880000000000005,0.3457440000000006,0.5880000000000005,,47.201355181548536,2227.967930974699,47.201355181548536
xgboost_original_params,195,LiGdCl4,1,0.12224147987365708,0.014942979401701709,0.12224147987365708,,11.405185636773012,130.07825940925343,11.405185636773012
train_mean_baseline,195,LiGdCl4,1,0.09070786516853913,0.008227916803433873,0.09070786516853913,,8.389289329421786,70.38017545275024,8.389289329421786
train_median_baseline,195,LiGdCl4,1,0.06000000000000005,0.0036000000000000064,0.06000000000000005,,5.502489476441667,30.277390438351294,5.502489476441667
xgboost_original_params,196,LiGdF4,1,0.06858785629272468,0.004704294030831452,0.06858785629272468,,4.811233866227326,23.147971315532743,4.811233866227326
train_mean_baseline,196,LiGdF4,1,0.5550084269662925,0.3080343540035984,0.5550084269662925,,45.64808391297498,2083.7475649260055,45.64808391297498
train_median_baseline,196,LiGdF4,1,0.5230000000000001,0.27352900000000013,0.5230000000000001,,42.63793764922258,1817.9937269789923,42.63793764922258
xgboost_original_params,197,LiLa(PO3)4,1,0.23231884002685543,0.053972043431423644,0.23231884002685543,,15.276144517017599,233.36059130480686,15.276144517017599
train_mean_baseline,197,LiLa(PO3)4,1,0.8458230337078652,0.7154166043507764,0.8458230337078652,,65.05812685005287,4232.559869237571,65.05812685005287
train_median_baseline,197,LiLa(PO3)4,1,0.8130000000000002,0.6609690000000003,0.8130000000000002,,61.970677360592504,3840.364852530652,61.970677360592504
xgboost_original_params,198,LiLuF4,1,0.006125320434570369,3.751955042616534e-05,0.006125320434570369,,0.43342381437059885,0.18785620286355934,0.43342381437059885
train_mean_baseline,198,LiLuF4,1,0.5740617977528095,0.32954694763918757,0.5740617977528095,,47.00171757466018,2209.1614549681194,47.00171757466018
train_median_baseline,198,LiLuF4,1,0.5420000000000003,0.2937640000000003,0.5420000000000003,,43.98650768333613,1934.8128581761882,43.98650768333613
xgboost_original_params,199,LiPr(PO3)4,1,0.052509517669677486,0.002757249445902172,0.052509517669677486,,3.510910477968025,12.326492384305666,3.510910477968025
train_mean_baseline,199,LiPr(PO3)4,1,0.6653174157303372,0.44264726367409435,0.6653174157303372,,53.31891163635311,2842.906338085231,53.31891163635311
train_median_baseline,199,LiPr(PO3)4,1,0.6330000000000005,0.4006890000000006,0.6330000000000005,,50.27944756091938,2528.022847031242,50.27944756091938
xgboost_original_params,200,LiY(PO3)4,1,0.07131677627563437,0.005086082578348886,0.07131677627563437,,4.952236437667807,24.524645734564732,4.952236437667807
train_mean_baseline,200,LiY(PO3)4,1,0.5750646067415737,0.33069930192684077,0.5750646067415737,,47.07262266160285,2215.8318042416463,47.07262266160285
train_median_baseline,200,LiY(PO3)4,1,0.5430000000000006,0.29484900000000064,0.5430000000000006,,44.05714625942272,1941.0321365241657,44.05714625942272
xgboost_original_params,201,LiY6B3O14,1,0.05312337875366202,0.0028220933702050293,0.05312337875366202,,5.777361625466426,33.37790735141206,5.777361625466426
train_mean_baseline,201,LiY6B3O14,1,0.2672949438202248,0.07144658699185712,0.2672949438202248,,27.348174032187103,747.922622894793,27.348174032187103
train_median_baseline,201,LiY6B3O14,1,0.29849999999999977,0.08910224999999986,0.29849999999999977,,30.279695078533564,916.8599340489698,30.279695078533564
xgboost_original_params,202,LiYF4,1,0.012459259033203551,0.0001552331356564643,0.012459259033203551,,0.8658780416574245,0.7497447830244967,0.8658780416574245
train_mean_baseline,202,LiYF4,1,0.6151769662921356,0.37844269985639534,0.6151769662921356,,49.881439418719935,2488.157998483427,49.881439418719935
train_median_baseline,202,LiYF4,1,0.5830000000000006,0.3398890000000007,0.5830000000000006,,46.855302242654204,2195.419348250476,46.855302242654204
xgboost_original_params,203,LiYSiO4,1,0.20908017158508319,0.04371451815004783,0.20908017158508319,,19.425381188105234,377.34543430319275,19.425381188105234
train_mean_baseline,203,LiYSiO4,1,0.0667331460674161,0.004453312784055092,0.0667331460674161,,6.444112296433616,41.52658328904693,6.444112296433616
train_median_baseline,203,LiYSiO4,1,0.09850000000000003,0.009702250000000006,0.09850000000000003,,9.428874309141122,88.90367073758146,9.428874309141122
xgboost_original_params,204,LiYbF4,1,0.09379542922973627,0.008797582544390465,0.09379542922973627,,6.482011976645026,42.01647926536956,6.482011976645026
train_mean_baseline,204,LiYbF4,1,0.5740617977528095,0.32954694763918757,0.5740617977528095,,47.00171757466018,2209.1614549681194,47.00171757466018
train_median_baseline,204,LiYbF4,1,0.5420000000000003,0.2937640000000003,0.5420000000000003,,43.98650768333613,1934.8128581761882,43.98650768333613
xgboost_original_params,205,Lu(PO3)3,1,0.0077017593383788,5.9317096906305044e-05,0.0077017593383788,,0.5608828473772292,0.31458956848198816,0.5608828473772292
train_mean_baseline,205,Lu(PO3)3,1,0.5148960674157306,0.2651179602401846,0.5148960674157306,,42.757770827184345,1828.2269661100165,42.757770827184345
train_median_baseline,205,Lu(PO3)3,1,0.4830000000000001,0.23328900000000008,0.4830000000000001,,39.758284343295884,1580.7211739223667,39.758284343295884
xgboost_original_params,206,Lu2O3,1,0.15699779510498058,0.024648307667825463,0.15699779510498058,,18.919770771453216,357.9577260443354,18.919770771453216
train_mean_baseline,206,Lu2O3,1,0.4879129213483142,0.23805901881864625,0.4879129213483142,,53.420283928683034,2853.726735021111,53.420283928683034
train_median_baseline,206,Lu2O3,1,0.5185,0.26884224999999995,0.5185,,56.2932590096766,3168.931009930536,56.2932590096766
xgboost_original_params,207,Lu2S3,1,0.02212803840637223,0.0004896500837138845,0.02212803840637223,,3.746633919512476,14.037265726841419,3.746633919512476
train_mean_baseline,207,Lu2S3,1,0.9241348314606745,0.8540251867188493,0.9241348314606745,,117.47301802386744,13799.909963635884,117.47301802386744
train_median_baseline,207,Lu2S3,1,0.9535,0.9091622500000001,0.9535,,120.23029061476711,14455.322781311357,120.23029061476711
xgboost_original_params,208,Lu2SO2,1,0.2669378089904786,0.07125579386863723,0.2669378089904786,,42.205640839880346,1781.3161187049757,42.205640839880346
train_mean_baseline,208,Lu2SO2,1,0.9492050561797751,0.90099023867725,0.9492050561797751,,121.78727443351295,14832.140213943796,121.78727443351295
train_median_baseline,208,Lu2SO2,1,0.9784999999999999,0.9574622499999998,0.9784999999999999,,124.53789983005686,15509.688494081276,124.53789983005686
xgboost_original_params,209,Lu2Si2O7,1,0.2401161842346191,0.05765578193139355,0.2401161842346191,,22.345088852810022,499.3029958399747,22.345088852810022
train_mean_baseline,209,Lu2Si2O7,1,0.08478370786516853,0.007188277119366241,0.08478370786516853,,8.22878078245185,67.71283316564887,8.22878078245185
train_median_baseline,209,Lu2Si2O7,1,0.11649999999999983,0.01357224999999996,0.11649999999999983,,11.20875043087716,125.63608622168891,11.20875043087716
xgboost_original_params,210,Lu2SiO5,1,0.0836782054901124,0.007002042074045477,0.0836782054901124,,8.762600848723366,76.78317363404746,8.762600848723366
train_mean_baseline,210,Lu2SiO5,1,0.1339213483146069,0.017934927534402262,0.1339213483146069,,13.180248343184246,173.71894638801106,13.180248343184246
train_median_baseline,210,Lu2SiO5,1,0.16549999999999976,0.02739024999999992,0.16549999999999976,,16.147172789890647,260.7311891065849,16.147172789890647
xgboost_original_params,211,Lu3Al5O12,1,0.10199495124816904,0.01040297008011638,0.10199495124816904,,15.929643551599383,253.75354368101182,15.929643551599383
train_mean_baseline,211,Lu3Al5O12,1,0.851932584269663,0.7257891281403864,0.851932584269663,,105.48286007805387,11126.633770246292,105.48286007805387
train_median_baseline,211,Lu3Al5O12,1,0.8815,0.7770422499999999,0.8815,,108.25927803005715,11720.071279589214,108.25927803005715
xgboost_original_params,212,Lu3Ga5O12,1,0.19768647193908695,0.03907994118772341,0.19768647193908695,,28.365969585217897,804.6282305095068,28.365969585217897
train_mean_baseline,212,Lu3Ga5O12,1,0.5781657303370786,0.3342756117362075,0.5781657303370786,,65.17133633037918,4247.303079087401,65.17133633037918
train_median_baseline,212,Lu3Ga5O12,1,0.6084999999999998,0.3702722499999998,0.6084999999999998,,68.02036655339612,4626.770266058369,68.02036655339612
xgboost_original_params,213,LuAlO3,1,0.2439407348632816,0.05950708212563785,0.2439407348632816,,19.873368259292533,394.9507659694559,19.873368259292533
train_mean_baseline,213,LuAlO3,1,0.40960112359550616,0.1677730804507011,0.40960112359550616,,34.89838708848288,1217.8974213775884,34.89838708848288
train_median_baseline,213,LuAlO3,1,0.37800000000000056,0.14288400000000043,0.37800000000000056,,31.926879374351813,1019.3256265844112,31.926879374351813
xgboost_original_params,214,LuBO3,2,0.11232054233551025,0.021007903124776742,0.14494103326793537,-0.3110330029181978,11.173708565872573,205.16518646079618,14.323588463119016
train_mean_baseline,214,LuBO3,2,0.125,0.02466499213648097,0.15705092211280064,-0.6009276631853384,12.509646065872573,250.53116267597167,15.828176227094884
train_median_baseline,214,LuBO3,2,0.1280000000000001,0.032009000000000024,0.1789105921962141,-1.0451717931907694,12.78906700408038,320.05147952825865,17.88998265869083
xgboost_original_params,215,LuF3,1,0.21551921844482447,0.04644853351906797,0.21551921844482447,,12.247077959515536,149.99091854645124,12.247077959515536
train_mean_baseline,215,LuF3,1,1.1667219101123596,1.361240015536233,1.1667219101123596,,83.75377463386042,7014.694765419481,83.75377463386042
train_median_baseline,215,LuF3,1,1.1330000000000005,1.283689000000001,1.1330000000000005,,80.58098458238732,6493.2950762669425,80.58098458238732
xgboost_original_params,216,LuI3,1,0.01117923736572246,0.00012497534807916528,0.01117923736572246,,1.5654247783827486,2.4505547367746776,1.5654247783827486
train_mean_baseline,216,LuI3,1,0.6483623595505614,0.4203737492819715,0.6483623595505614,,74.80241295015486,5595.400983165496,74.80241295015486
train_median_baseline,216,LuI3,1,0.6784999999999997,0.46036224999999953,0.6784999999999997,,77.63282170801239,6026.855006348039,77.63282170801239
xgboost_original_params,217,LuPO4,1,0.0187744503021241,0.0003524799841469278,0.0187744503021241,,1.5880203426772255,2.5218086087566927,1.5880203426772255
train_mean_baseline,217,LuPO4,1,0.22207584269662917,0.04931767990941798,0.22207584269662917,,19.840077087021143,393.62865881894135,19.840077087021143
train_median_baseline,217,LuPO4,1,0.19100000000000028,0.03648100000000011,0.19100000000000028,,16.918386926486505,286.2318161943095,16.918386926486505
xgboost_original_params,218,Na2Gd2B2O7,2,0.1683388233184815,0.033119943035510566,0.18198885415186988,-0.7936836320854752,18.45832457565976,412.4890817009495,20.309827219869437
train_mean_baseline,218,Na2Gd2B2O7,2,0.29318873239436605,0.1041846328030152,0.32277644400267996,-4.133484797292022,30.83127454617707,1180.535068772855,34.35891541904161
train_median_baseline,218,Na2Gd2B2O7,2,0.32499999999999996,0.12384999999999996,0.3519232870953554,-4.973058398014231,33.817779320683286,1373.609776813543,37.06224192913245
xgboost_original_params,219,Na3Gd(PO4)2,1,0.21801130294799798,0.04752892821308375,0.21801130294799798,,19.879523610717115,395.19545898905926,19.879523610717115
train_mean_baseline,219,Na3Gd(PO4)2,1,0.036648876404494324,0.0013431401417119007,0.036648876404494324,,3.5094382900482515,12.316157111656794,3.5094382900482515
train_median_baseline,219,Na3Gd(PO4)2,1,0.06849999999999978,0.00469224999999997,0.06849999999999978,,6.502187874331128,42.278447153098746,6.502187874331128
xgboost_original_params,220,Na3La(PO4)2,1,0.09483695030212402,0.008994047142607542,0.09483695030212402,,7.527402021484363,56.66178119304688,7.527402021484363
train_mean_baseline,220,Na3La(PO4)2,1,0.3845308988764047,0.14786401219069575,0.3845308988764047,,32.96650576127121,1086.7905021079278,32.96650576127121
train_median_baseline,220,Na3La(PO4)2,1,0.3530000000000002,0.12460900000000014,0.3530000000000002,,30.001658986153018,900.0995419214162,30.001658986153018
xgboost_original_params,221,Na3LuSi2O7,1,0.22383088302612286,0.050100264196253894,0.22383088302612286,,23.612334203563876,557.5423265407925,23.612334203563876
train_mean_baseline,221,Na3LuSi2O7,1,0.07475561797752839,0.005588402419202165,0.07475561797752839,,7.235064946925377,52.34616478622831,7.235064946925377
train_median_baseline,221,Na3LuSi2O7,1,0.10650000000000004,0.011342250000000009,0.10650000000000004,,10.217697003409512,104.40133205348373,10.217697003409512
xgboost_original_params,222,Na3Y(PO4)2,1,0.052652740478515536,0.0027723110798979086,0.052652740478515536,,4.350723953325314,18.928798918038652,4.350723953325314
train_mean_baseline,222,Na3Y(PO4)2,1,0.2842500000000001,0.08079806250000006,0.2842500000000001,,24.99215991309393,624.6080571216592,24.99215991309393
train_median_baseline,222,Na3Y(PO4)2,1,0.2530000000000001,0.06400900000000005,0.2530000000000001,,22.053954306665844,486.3769005605049,22.053954306665844
xgboost_original_params,223,NaAlCl4,1,0.23221426010131818,0.05392346259440265,0.23221426010131818,,18.620371031659886,346.7182173566786,18.620371031659886
train_mean_baseline,223,NaAlCl4,1,0.4346713483146063,0.18893918104563778,0.4346713483146063,,36.80650052151992,1354.7184806406462,36.80650052151992
train_median_baseline,223,NaAlCl4,1,0.403,0.16240900000000003,0.403,,33.82833160960979,1144.356019489725,33.82833160960979
xgboost_original_params,224,NaCa10(PO4)7,1,0.01409715652465815,0.00019872982208071185,0.01409715652465815,,1.1299455343333307,1.276776910559836,1.1299455343333307
train_mean_baseline,224,NaCa10(PO4)7,1,0.32436235955056203,0.10521094029320807,0.32436235955056203,,28.230310169915583,796.9504122896392,28.230310169915583
train_median_baseline,224,NaCa10(PO4)7,1,0.29300000000000015,0.08584900000000009,0.29300000000000015,,25.281448592751985,639.1516429479614,25.281448592751985
xgboost_original_params,225,NaCaBO3,1,0.007166629791259815,5.1360582564972705e-05,0.007166629791259815,,0.7475696722334533,0.5588604148432328,0.7475696722334533
train_mean_baseline,225,NaCaBO3,1,0.17303089887640466,0.029939691965976574,0.17303089887640466,,17.22164457607687,296.58504190471785,17.22164457607687
train_median_baseline,225,NaCaBO3,1,0.2044999999999999,0.04182024999999996,0.2044999999999999,,20.17818681670684,407.1592232099218,20.17818681670684
xgboost_original_params,226,NaCe(PO3)4,1,0.02566301345825206,0.0006585902597584264,0.02566301345825206,,1.8538815569196458,3.43687682708681,1.8538815569196458
train_mean_baseline,226,NaCe(PO3)4,1,0.5148960674157306,0.2651179602401846,0.5148960674157306,,42.757770827184345,1828.2269661100165,42.757770827184345
train_median_baseline,226,NaCe(PO3)4,1,0.4830000000000001,0.23328900000000008,0.4830000000000001,,39.758284343295884,1580.7211739223667,39.758284343295884
xgboost_original_params,227,NaCl,1,0.7764239673614499,0.6028341770932939,0.7764239673614499,,63.11065574598234,3982.954868687894,63.11065574598234
train_mean_baseline,227,NaCl,1,0.6984101123595505,0.48777668504608,0.6984101123595505,,55.544153331615405,3085.1529693260027,55.544153331615405
train_median_baseline,227,NaCl,1,0.6659999999999999,0.4435559999999999,0.6659999999999999,,52.49589293526037,2755.8187750703196,52.49589293526037
xgboost_original_params,228,NaGd(PO3)4,1,0.002096576690673757,4.395633819876523e-06,0.002096576690673757,,0.14955104588204904,0.022365515324414737,0.14955104588204904
train_mean_baseline,228,NaGd(PO3)4,1,0.5550084269662925,0.3080343540035984,0.5550084269662925,,45.64808391297498,2083.7475649260055,45.64808391297498
train_median_baseline,228,NaGd(PO3)4,1,0.5230000000000001,0.27352900000000013,0.5230000000000001,,42.63793764922258,1817.9937269789923,42.63793764922258
xgboost_original_params,229,NaGdSiO4,1,0.11675617027282703,0.013632003296777379,0.11675617027282703,,12.274767393324566,150.66991456022396,12.274767393324566
train_mean_baseline,229,NaGdSiO4,1,0.1238932584269663,0.015349539483651057,0.1238932584269663,,12.158492102920434,147.82893021677856,12.158492102920434
train_median_baseline,229,NaGdSiO4,1,0.15549999999999997,0.02418024999999999,0.15549999999999997,,15.128078755055071,228.8587668191486,15.128078755055071
xgboost_original_params,230,NaLa(PO3)4,1,0.0191055030822751,0.00036502024802682333,0.0191055030822751,,1.3348758487124996,1.7818935314759163,1.3348758487124996
train_mean_baseline,230,NaLa(PO3)4,1,0.5881011235955058,0.34586293157429643,0.5881011235955058,,47.99133000945653,2303.1677560765634,47.99133000945653
train_median_baseline,230,NaLa(PO3)4,1,0.5560000000000005,0.3091360000000005,0.5560000000000005,,44.972388928456155,2022.5157659323258,44.972388928456155
xgboost_original_params,231,NaLaP2O7,1,0.051970291137695135,0.0027009111609367937,0.051970291137695135,,3.6081438499813885,13.018702042158516,3.6081438499813885
train_mean_baseline,231,NaLaP2O7,1,0.5850926966292138,0.3423334636488452,0.5850926966292138,,47.77982349586483,2282.9115332959973,47.77982349586483
train_median_baseline,231,NaLaP2O7,1,0.5530000000000004,0.30580900000000044,0.5530000000000004,,44.761681962343516,2003.608172097989,44.761681962343516
xgboost_original_params,232,NaLuP2O7,1,0.04853443145751957,0.002355591036904665,0.04853443145751957,,3.7908288376933683,14.370383276687654,3.7908288376933683
train_mean_baseline,232,NaLuP2O7,1,0.34441853932584277,0.1186241302313471,0.34441853932584277,,29.8249348324004,889.5267377569307,29.8249348324004
train_median_baseline,232,NaLuP2O7,1,0.31300000000000017,0.0979690000000001,0.31300000000000017,,26.870745021506536,722.0369380108183,26.870745021506536
xgboost_original_params,233,NaMg4(PO4)3,1,0.19876947402954093,0.03950930380598035,0.19876947402954093,,15.81002777686183,249.9569783051426,15.81002777686183
train_mean_baseline,233,NaMg4(PO4)3,1,0.2341095505617976,0.05480728166424687,0.2341095505617976,,20.850163125376753,434.7293023548205,20.850163125376753
train_median_baseline,233,NaMg4(PO4)3,1,0.2030000000000003,0.04120900000000012,0.2030000000000003,,17.925276551088075,321.315539432988,17.925276551088075
xgboost_original_params,234,NaMgPO4,1,0.2866839351654056,0.08218767868192246,0.2866839351654056,,21.42455036055736,459.01135815205856,21.42455036055736
train_mean_baseline,234,NaMgPO4,1,0.6041460674157308,0.3649924707738928,0.6041460674157308,,49.114303982172714,2412.2148556532666,49.114303982172714
train_median_baseline,234,NaMgPO4,1,0.5720000000000005,0.3271840000000006,0.5720000000000005,,46.09109858499164,2124.3893687714185,46.09109858499164
xgboost_original_params,235,NaMgSO4F,1,0.10365184783935533,0.01074370556051287,0.10365184783935533,,7.245498967097376,52.49725528220914,7.245498967097376
train_mean_baseline,235,NaMgSO4F,1,0.5449803370786523,0.29700356780236153,0.5449803370786523,,44.930697262047715,2018.7675564537822,44.930697262047715
train_median_baseline,235,NaMgSO4F,1,0.5130000000000003,0.2631690000000004,0.5130000000000003,,41.92321600538378,1757.5560402340666,41.92321600538378
xgboost_original_params,236,NaSr4(BO3)3,2,0.161999831199646,0.028358568835097908,0.16840002623247394,-9.082572820955782,15.834344963159083,268.6646950138757,16.390994326576887
train_mean_baseline,236,NaSr4(BO3)3,2,0.05499999999999994,0.0033693899543741196,0.05804644652667482,-0.10493497953760822,5.162019208641823,29.442586188977685,5.4261023017427235
train_median_baseline,236,NaSr4(BO3)3,2,0.05499999999999994,0.0031689999999999882,0.056293871780150176,-0.054077087002754265,5.162019208641823,28.08740428951983,5.299755115995439
xgboost_original_params,237,NaSrBO3,1,0.0718152580261231,0.005157431285358638,0.0718152580261231,,7.353496185905328,54.07390615612421,7.353496185905328
train_mean_baseline,237,NaSrBO3,1,0.17303089887640466,0.029939691965976574,0.17303089887640466,,17.22164457607687,296.58504190471785,17.22164457607687
train_median_baseline,237,NaSrBO3,1,0.2044999999999999,0.04182024999999996,0.2044999999999999,,20.17818681670684,407.1592232099218,20.17818681670684
xgboost_original_params,238,NaSrPO4,1,0.254689785003662,0.06486688658521159,0.254689785003662,,19.94173366259588,397.6727414699097,19.94173366259588
train_mean_baseline,238,NaSrPO4,1,0.2381207865168542,0.05670150897140525,0.2381207865168542,,21.18546510694989,448.8239317977914,21.18546510694989
train_median_baseline,238,NaSrPO4,1,0.2070000000000003,0.04284900000000012,0.2070000000000003,,18.259513048166525,333.4098167561636,18.259513048166525
xgboost_original_params,239,NaYP2O7,1,0.14208152770996074,0.02018716051639634,0.14208152770996074,,10.790759740411488,116.44049577528541,10.790759740411488
train_mean_baseline,239,NaYP2O7,1,0.35444662921348336,0.12563241296080055,0.35444662921348336,,30.616242327391433,937.3542942495548,30.616242327391433
train_median_baseline,239,NaYP2O7,1,0.3230000000000004,0.10432900000000025,0.3230000000000004,,27.659388337538417,765.0417632067562,27.659388337538417
xgboost_original_params,240,NaYPO4F,1,0.02572677230834941,0.000661866813405654,0.02572677230834941,,2.006748210905073,4.027038381970711,2.006748210905073
train_mean_baseline,240,NaYPO4F,1,0.3584578651685395,0.12849204110118684,0.3584578651685395,,30.931654012728984,956.767219963173,30.931654012728984
train_median_baseline,240,NaYPO4F,1,0.3270000000000004,0.10692900000000026,0.3270000000000004,,27.973734339701082,782.5298129081715,27.973734339701082
xgboost_original_params,241,NaYS2,1,0.3761954498291016,0.1415230164721201,0.3761954498291016,,65.84763904989921,4335.911568445812,65.84763904989921
train_mean_baseline,241,NaYS2,1,1.1397387640449437,1.2990044502666958,1.1397387640449437,,157.4137733704011,24779.096046707993,157.4137733704011
train_median_baseline,241,NaYS2,1,1.1684999999999999,1.3653922499999998,1.1684999999999999,,160.11388851859135,25636.4572965439,160.11388851859135
xgboost_original_params,242,PrBr3,1,0.15723535537719746,0.02472295698059358,0.15723535537719746,,13.098868736307509,171.58036217101426,13.098868736307509
train_mean_baseline,242,PrBr3,1,0.16391292134831437,0.02686744578493869,0.16391292134831437,,14.867872571609269,221.0536348056112,14.867872571609269
train_median_baseline,242,PrBr3,1,0.133,0.017689000000000003,0.133,,11.961630904142396,143.08061388693443,11.961630904142396
xgboost_original_params,243,PrCl3,1,0.26770901679992676,0.07166811767598347,0.26770901679992676,,19.611354246323515,384.6052153747914,19.611354246323515
train_mean_baseline,243,PrCl3,1,0.6352331460674159,0.40352114986270693,0.6352331460674159,,51.266096356515504,2628.2126356355325,51.266096356515504
train_median_baseline,243,PrCl3,1,0.6030000000000002,0.36360900000000024,0.6030000000000002,,48.234628544976545,2326.579390871866,48.234628544976545
xgboost_original_params,244,Rb2NaScF6,2,0.1889569549560548,0.03826440316767045,0.1956128911081027,-10.123352343772519,13.87247789346415,202.73167055757085,14.238387217573866
train_mean_baseline,244,Rb2NaScF6,2,0.3825971830985919,0.14940560451497742,0.38653021164583945,-58.94316983382436,32.77628265593742,1092.510475560993,33.05314622787055
train_median_baseline,244,Rb2NaScF6,2,0.3500000000000001,0.12552500000000003,0.35429507476113753,-48.43142693194629,29.71026906143888,900.925858522181,30.01542700882633
xgboost_original_params,245,Rb2NaYF6,1,0.008309864044189652,6.9053840432916e-05,0.008309864044189652,,0.6537437324543021,0.4273808677232821,0.6537437324543021
train_mean_baseline,245,Rb2NaYF6,1,0.35845786516853995,0.12849204110118717,0.35845786516853995,,30.93165401272904,956.7672199631766,30.93165401272904
train_median_baseline,245,Rb2NaYF6,1,0.3270000000000004,0.10692900000000026,0.3270000000000004,,27.973734339701082,782.5298129081715,27.973734339701082
xgboost_original_params,246,Rb3Lu(PO4)2,1,0.02582407951354959,0.0006668830827221317,0.02582407951354959,,2.280379581532543,5.200131035870536,2.280379581532543
train_mean_baseline,246,Rb3Lu(PO4)2,1,0.14385674157303363,0.020694762096010583,0.14385674157303363,,13.117862260874062,172.07831029526398,13.117862260874062
train_median_baseline,246,Rb3Lu(PO4)2,1,0.11299999999999999,0.012768999999999997,0.11299999999999999,,10.216947337216823,104.38601289146192,10.216947337216823
